School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
Montclair State University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Montclair, NJ",www.montclair.edu/,www.montclairathletics.com,120_120.favicon.ico
Felician University,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rutherford, NJ",www.felician.edu,www.felicianathletics.com,121_121.thumbnail_default.jpg
State University of New York Maritime College,Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Public,Master's Colleges & Universities,"Throggs Neck, NY",www.maritimeathletics.com,www.sunymaritime.edu/,122_122.site.png
Manhattan College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Riverdale, NY",www.gojaspers.com,www.manhattan.edu,123_123.favicon.ico
Fordham University,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Bronx, NY",www.fordham.edu,www.fordhamsports.com,124_124.site.png
Lehman College,Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Bronx, NY",www.lehman.edu,www.lehmanathletics.com,125_125.favicon.ico
"Fairleigh Dickinson University, Metropolitan Campus",Division I,Division I,DI Subdivision,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Teaneck, NJ",www.fdu.edu,www.fduknights.com,126_126.site.png
William Paterson University of New Jersey,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Wayne, NJ",www.wpunj.edu,www.wpupioneers.com,127_127.site.png
Yeshiva University,Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Research Universities,"New York, NY",www.yu.edu/,www.yumacs.com,128_128.site.png
The City College of New York,Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Research Universities,"New York, NY",www.ccny.cuny.edu,www.ccnyathletics.com,129_129.site.png
Columbia University-Barnard College,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"New York, NY",www.columbia.edu,www.gocolumbialions.com/,130_130.site.png
Brooklyn College,Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Brooklyn, NY",brooklyncollegeathletics.com,www.brooklyn.cuny.edu,131_131.site.png
Medgar Evers College,Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Brooklyn, NY",www.mec.cuny.edu,www.mecathletics.com,132_132.site.png
St. Joseph's College (Brooklyn),Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Master's Colleges & Universities,"Brooklyn, NY",www.sjcbears.com,www.sjcny.edu/,133_133.Bears-Gray-For-Email.jpg
St. Francis College Brooklyn,Division I,Division I,DI Subdivision,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Baccalaureate Colleges,"Brooklyn Heights, NY",www.sfc.edu,www.sfcathletics.com,134_134.site.png
Long Island University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,-2.0,"Brookville, NY",www.brooklyn.liu.edu,www.liuathletics.com,135_135.site.png
John Jay College of Criminal Justice,Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"New York, NY",www.jjay.cuny.edu/,www.johnjayathletics.com,136_136.site.png
New York University,Division III,Division III,Non-DI,Active Member,University Athletic Association,University Athletic Association,Non-HBCU,Private,Research Universities,"New York, NY",www.gonyuathletics.com,www.nyu.edu/,137_137.site.png
Stevens Institute of Technology,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Research Universities,"Hoboken, NJ",www.stevens.edu,www.stevensducks.com,138_138.favicon.ico
Saint Peter's University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Jersey City, NJ",www.saintpeters.edu.,www.saintpeterspeacocks.com,139_139.android-chrome-192x192.png
New Jersey City University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Jersey City, NJ",www.njcu.edu,www.njcugothicknights.com,140_140.site.png
Wagner College,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Staten Island, NY",www.wagner.edu,www.wagnerathletics.com,141_141.favicon.ico
College of Staten Island,Division III,Division III,Non-DI,Reclass DIII to DII (B20.6.3.1),City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Staten Island, NY",www.csi.cuny.edu,www.csidolphins.com,142_142.site.png
"Rutgers, The State Univ. of New Jersey, Newark",Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Newark, NJ",www.newark.rutgers.edu,www.rutgersnewarkathletics.com,143_143.site.png
New Jersey Institute of Technology,Division I,Division I,DI Subdivision,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Public,Research Universities,"Newark, NJ",www.njit.edu/,www.njithighlanders.com,144_144.favicon.ico
Seton Hall University,Division I,Division I,DI Subdivision,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"South Orange, NJ",www.shu.edu,www.shupirates.com,145_145.site.png
Kean University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Union, NJ",www.kean.edu,www.keanathletics.com,146_146.site.png
Drew University,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Madison, NJ",www.drew.edu,www.drewrangers.com/,147_147.site.png
"Fairleigh Dickinson University, Florham",Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Master's Colleges & Universities,"Madison, NJ",fdudevils.com/index.aspx,www.view2.fdu.edu/campuses-and-centers/florham-campus/,148_148.favicon.ico
College of Saint Elizabeth,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Morristown, NJ",www.cse.edu/,www.cseathletics.com,149_149.favicon.ico
St. Joseph's College (Long Island),Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Master's Colleges & Universities,"Patchogue, NY",www.goldeneagles.com,www.sjcny.edu/,150_150.android-icon-192x192.png
Stony Brook University,Division I,Division I,DI FCS,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Stony Brook, NY",www.stonybrook.edu,www.stonybrookathletics.com,151_151.site.png
Farmingdale State College,Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Public,Baccalaureate Colleges,"Farmingdale, NY",www.farmingdale.edu,www.farmingdalesports.com,152_152.thumbnail_default.jpg
Hofstra University,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Hempstead, NY",www.gohofstra.com,www.hofstra.edu,153_153.site.png
Adelphi University,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Research Universities,"Garden City, NY",www.adelphi.edu,www.aupanthers.com,154_154.favicon.ico
State University College at Old Westbury,Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Public,Master's Colleges & Universities,"Old Westbury, NY",www.oldwestbury.edu,www.oldwestburypanthers.com,155_155.site.png
New York Institute of Technology,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Old Westbury, NY",www.nyit.edu,www.nyit.edu/athletics,156_156.favicon.ico
York College (New York),Division III,Division III,Non-DI,Active Member,City University of New York Athletic Conference,City University of New York Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Jamaica, NY",www.york.cuny.edu,www.yorkathletics.com,157_157.favicon.ico
St. John's University (New York),Division I,Division I,DI Subdivision,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Queens, NY",www.redstormsports.com,www.stjohns.edu,158_158.site.png
Pratt Institute,Division III,Division III,Non-DI,Provisional Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Special Focus Schools,"Brooklyn, NY",goprattgo.com,www.pratt.edu,159_159.site.png
Queens College (New York),Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Public,Master's Colleges & Universities,"Queens, NY",queensknights.com,www.qc.cuny.edu,160_160.site.png
Molloy College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rockville Centre, NY",www.molloy.edu/,www.molloylions.com,161_161.favicon.ico
Monmouth University,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"West Long Branch, NJ",www.monmouth.edu/,www.monmouthhawks.com,162_162.site.png
Princeton University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Princeton, NJ",www.goprincetontigers.com,www.princeton.edu,163_163.site.png
Rider University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lawrenceville, NJ",www.gobroncs.com,www.rider.edu,164_164.favicon.ico
The College of New Jersey,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Ewing, NJ",tcnjathletics.com,www.tcnj.edu/,165_165.favicon.ico
"Rutgers, The State University of New Jersey, New Brunswick",Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"New Brunswick, NJ",www.rutgers.edu,www.scarletknights.com,166_166.site.png
Georgian Court University,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lakewood, NJ",www.gculions.com,www.georgian.edu,167_167.site.png
Stockton University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Galloway, NJ",www.stockton.edu,www.stocktonathletics.com,168_168.site.png
Rowan University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Glassboro, NJ",www.rowan.edu/,www.rowanathletics.com,169_169.site.png
Bryant University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Smithfield, RI",www.bryant.edu,www.bryantbulldogs.com,170_170.thumbnail_default.jpg
Lebanon Valley College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Commonwealth,Non-HBCU,Private,Master's Colleges & Universities,"Annville, PA",www.godutchmen.com,www.lvc.edu,171_171.favicon.ico
Goldey-Beacom College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Special Focus Schools,"Wilmington, DE",www.gbc.edu,www.gbcathletics.com,172_172.favicon.ico
Wilmington University (Delaware),Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Research Universities,"New Castle, DE",athletics.wilmu.edu/landing/index,www.wilmu.edu/index.aspx,173_173.thumbnail_default.jpg
Cairn University,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Langhorne, PA",www.cairn.edu,www.cairnhighlanders.com,174_174.site.png
University of Delaware,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Newark, DE",www.bluehens.com,www.udel.edu,175_175.site.png
Wesley College,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Baccalaureate Colleges,"Dover, DE",www.gowesleyathletics.com,www.wesley.edu,176_176.thumbnail_default.jpg
Delaware State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Independent,HBCU,Public,Research Universities,"Dover, DE",www.desu.edu,www.dsuhornets.com/,177_177.favicon.ico
Pace University,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Research Universities,"Pleasantville, NY",www.pace.edu,www.paceuathletics.com,178_178.site.png
Nyack College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Nyack, NY",www.nyack.edu,www.nyack.edu/athletics,
U.S. Military Academy,Division I,Division I,DI FBS,Active Member,Patriot League,Patriot League,Non-HBCU,Public,Baccalaureate Colleges,"West Point, NY",www.goArmyWestPoint.com,www.usma.edu/,180_180.favicon.ico
Vassar College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Poughkeepsie, NY",www.vassar.edu,www.vassarathletics.com/,181_181.site.png
Marist College,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Poughkeepsie, NY",www.GoRedFoxes.com,www.marist.edu,182_182.site.png
State University of New York at New Paltz,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"New Paltz, NY",www.newpaltz.edu/,www.nphawks.com,183_183.favicon.ico
Bard College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Annandale-On-Hudson, NY",www.bard.edu,www.bardathletics.com,184_184.site.png
The Sage Colleges,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Research Universities,"Troy, NY",www.sage.edu/,www.sagegators.com,185_185.thumbnail_default.jpg
Rensselaer Polytechnic Institute,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Troy, NY",www.rpi.edu,www.rpiathletics.com,186_186.favicon.ico
Siena College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Loudonville, NY",www.siena.edu,www.sienasaints.com,187_187.site.png
University at Albany,Division I,Division I,DI FCS,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Albany, NY",www.albany.edu,www.ualbanysports.com,188_188.favicon.ico
Union College (New York),Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Schenectady, NY",www.union.edu/,www.unionathletics.com/,189_189.favicon.ico
Plattsburgh State University of New York,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Plattsburgh, NY",www.gocardinalsports.com/,www.plattsburgh.edu/,191_191.favicon.ico
State University of New York at Potsdam,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Potsdam, NY",www.potsdam.edu/,www.potsdambears.com,192_192.site.png
St. Lawrence University,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Canton, NY",www.saintsathletics.com,www.stlawu.edu/,193_193.site.png
Clarkson University,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Potsdam, NY",www.clarkson.edu,www.clarksonathletics.com,194_194.favicon.ico
State University of New York at Canton,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Canton, NY",www.canton.edu/,www.rooathletics.com,195_195.site.png
The College of Saint Rose,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Albany, NY",gogoldenknights.com,www.strose.edu,196_196.site.png
State University of New York at Cobleskill,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Cobleskill, NY",www.cobleskill.edu/ATHLETICS,www.cobleskill.edu/home.asp,197_197.favicon.ico
State University of New York at Delhi,Division III,Division III,Non-DI,Provisional Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Delhi, NY",delhibroncos.com/landing/index,www.delhi.edu,198_198.favicon-194x194.png
State University of New York at Oneonta,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oneonta, NY",www.oneonta.edu,www.oneontaathletics.com,199_199.site.png
Hartwick College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Oneonta, NY",www.hartwick.edu,www.hartwickhawks.com,200_200.favicon.ico
State University of New York Polytechnic Institute,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Utica, NY",www.sunyit.edu,www.wildcats.sunyit.edu,
Utica College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Utica, NY",www.ucpioneers.com,www.utica.edu/,202_202.favicon.ico
Hamilton College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Clinton, NY",www.hamilton.edu,www.hamilton.edu/athletics,203_203.thumbnail_default.jpg
Colgate University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Hamilton, NY",www.colgate.edu,www.gocolgateraiders.com,204_204.site.png
Morrisville State College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Morrisville, NY",www.morrisville.edu,www.morrisville.edu,205_205.apple-touch-icon.png
Binghamton University,Division I,Division I,DI Subdivision,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Binghamton, NY",www.binghamton.edu,www.bubearcats.com,206_206.site.png
Le Moyne College,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Syracuse, NY",www.lemoyne.edu/,www.lemoynedolphins.com,207_207.site.png
Syracuse University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Syracuse, NY",suathletics.com,www.syr.edu/,208_208.site.png
State University of New York at Cortland,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cortland, NY",www.cortland.edu,www.cortland.edu/athletics,209_209.site.png
Cornell University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Ithaca, NY",www.cornell.edu,www.cornellbigred.com,210_210.favicon.ico
Ithaca College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Master's Colleges & Universities,"Ithaca, NY",athletics.ithaca.edu,www.ithaca.edu/,211_211.site.png
Elmira College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Elmira, NY",athletics.elmira.edu,www.elmira.edu,212_212.favicon.ico
Hobart and William Smith Colleges,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Geneva, NY",www.hws.edu,www.hws.edu/athletics,214_214.site.png
Keuka College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Keuka Park, NY",www.keuka.edu/,www.keuka.edu/sports/index.html,
St. John Fisher College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Research Universities,"Rochester, NY",www.sjfc.edu/,www.sjfc.edu/athletics,
State University of New York at Oswego,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Oswego, NY",oswegolakers.com/index.aspx,www.oswego.edu/index,217_217.site.png
Nazareth College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",www.naz.edu,www.nazathletics.com,218_218.site.png
Rochester Institute of Technology,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Research Universities,"Rochester, NY",www.rit.edu/,www.ritathletics.com,220_220.favicon.ico
Roberts Wesleyan College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rochester, NY",athletics.roberts.edu/,www.roberts.edu,221_221.favicon.ico
"College at Brockport, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Brockport, NY",gobrockport.com,www.brockport.edu,222_222.site.png
State University of New York at Geneseo,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Geneseo, NY",www.geneseo.edu/,www.geneseoknights.com,223_223.thumbnail_default.jpg
Niagara University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Niagara University, NY",www.niagara.edu,www.purpleeagles.com,224_224.favicon.ico
"University at Buffalo, the State University of New York",Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Buffalo, NY",www.buffalo.edu,www.ubbulls.com,225_225.site.png
Daemen College,Division II,Division II,Non-DI,Active Member,East Coast Conference,East Coast Conference,Non-HBCU,Private,Research Universities,"Amherst, NY",wildcats.daemen.edu,www.daemen.edu,226_226.favicon.ico
Medaille College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.medaille.edu/,www.medaillesports.com,227_227.favicon.ico
Canisius College,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Buffalo, NY",www.canisius.edu,www.gogriffs.com,228_228.site.png
"Buffalo State, State University of New York",Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Buffalo, NY",www.buffalostate.edu,www.buffalostateathletics.com,229_229.favicon.ico
D'Youville College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Research Universities,"Buffalo, NY",athletics.dyc.edu/landing/index,www.dyc.edu,230_230.thumbnail_default.jpg
Hilbert College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Hamburg, NY",www.hilbert.edu,www.hilberthawks.com,231_231.favicon.ico
The State University of New York at Fredonia,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Fredonia, NY",www.fredonia.edu,www.fredoniabluedevils.com,232_232.site.png
Houghton College,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Baccalaureate Colleges,"Houghton, NY",athletics.houghton.edu,www.houghton.edu,233_233.site.png
St. Bonaventure University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Bonaventure, NY",www.gobonnies.com,www.sbu.edu,234_234.thumbnail_default.jpg
Alfred State College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Alfred, NY",www.alfredstate.edu,www.alfredstateathletics.com,235_235.thumbnail_default.jpg
Alfred University,Division III,Division III,Non-DI,Active Member,Empire 8,Empire 8,Non-HBCU,Private,Master's Colleges & Universities,"Alfred, NY",www.alfred.edu,www.gosaxons.com,236_236.site.png
Cazenovia College,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Cazenovia, NY",www.cazenovia.edu,www.cazenoviawildcats.com,237_237.favicon.ico
Moravian College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bethlehem, PA",moraviansports.com/landing/index,www.moravian.edu,238_238.thumbnail_default.jpg
East Stroudsburg University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"East Stroudsburg, PA",www.esu.edu,www.esu.edu/athletics,239_239.favicon.ico
Misericordia University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Freedom,Non-HBCU,Private,Research Universities,"Dallas, PA",www.misericordia.edu/,www.misericordia.edu/athletics,
Mount Saint Mary College (New York),Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Master's Colleges & Universities,"Newburgh, NY",www.msmc.edu/,www.msmcknights.com/,241_241.apple-touch-icon.png
"Rutgers, The State Univ. of New Jersey, Camden",Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Camden, NJ",www.camden.rutgers.edu,www.scarletraptors.com,242_242.site.png
"Pennsylvania State Univ. Erie, the Behrend College",Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Erie, PA",PSBLions.com,www.pserie.psu.edu,243_243.thumbnail_default.jpg
Mercyhurst University,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Erie, PA",www.hurstathletics.com,www.mercyhurst.edu/,244_244.site.png
